0.0000000000000000e+000 1.0383412919372801e+000
4.0080160320641288e-008 1.0080206681444066e+000
8.0160320641282577e-008 9.8685079456232250e-001
1.2024048096192388e-007 9.7057420742448219e-001
1.6032064128256515e-007 9.5723126799504799e-001
2.0040080160320643e-007 9.4578313456328689e-001
2.4048096192384776e-007 9.3562337058593525e-001
2.8056112224448903e-007 9.2637277245298932e-001
3.2064128256513031e-007 9.1778198478083961e-001
3.6072144288577158e-007 9.0968070412791413e-001
4.0080160320641286e-007 9.0194926701028966e-001
4.4088176352705419e-007 8.9450167430910377e-001
4.8096192384769551e-007 8.8727510786138764e-001
5.2104208416833674e-007 8.8022299918655977e-001
5.6112224448897806e-007 8.7331053582131724e-001
6.0120240480961929e-007 8.6651138539643380e-001
6.4128256513026061e-007 8.5980559646420873e-001
6.8136272545090194e-007 8.5317785460804230e-001
7.2144288577154316e-007 8.4661648015845614e-001
7.6152304609218449e-007 8.4011239004775795e-001
8.0160320641282571e-007 8.3365865512670345e-001
8.4168336673346704e-007 8.2724980475146781e-001
8.8176352705410837e-007 8.2088169640208875e-001
9.2184368737474959e-007 8.1455098802711312e-001
9.6192384769539103e-007 8.0825519663579626e-001
1.0020040080160322e-006 8.0199224806211522e-001
1.0420841683366735e-006 7.9576065928386996e-001
1.0821643286573147e-006 7.8955911662393141e-001
1.1222444889779561e-006 7.8338674577250822e-001
1.1623246492985973e-006 7.7724269096241827e-001
1.2024048096192386e-006 7.7112645217848397e-001
1.2424849699398800e-006 7.6503744957144337e-001
1.2825651302605212e-006 7.5897541588864070e-001
1.3226452905811624e-006 7.5293993699960504e-001
1.3627254509018039e-006 7.4693089242363375e-001
1.4028056112224451e-006 7.4094796665423635e-001
1.4428857715430863e-006 7.3499113345057743e-001
1.4829659318637278e-006 7.2906013488901911e-001
1.5230460921843690e-006 7.2315500671380029e-001
1.5631262525050102e-006 7.1727552337950229e-001
1.6032064128256514e-006 7.1142176271279467e-001
1.6432865731462929e-006 7.0559351601578002e-001
1.6833667334669341e-006 6.9979089085367718e-001
1.7234468937875753e-006 6.9401368578191669e-001
1.7635270541082167e-006 6.8826203040510536e-001
1.8036072144288580e-006 6.8253572459671241e-001
1.8436873747494992e-006 6.7683491516663752e-001
1.8837675350701406e-006 6.7115939963591009e-001
1.9238476953907821e-006 6.6550933895922570e-001
