-3.0000000000000000e+000 3.0531585853343183e-021
-2.8775510204081631e+000 2.9345276979388176e-021
-2.7551020408163267e+000 1.7856783594239352e-019
-2.6326530612244898e+000 2.8930730655349544e-021
-2.5102040816326530e+000 2.8399486368819386e-021
-2.3877551020408161e+000 2.8346607455552693e-021
-2.2653061224489797e+000 2.8333828938087215e-021
-2.1428571428571428e+000 2.8217013274078687e-021
-2.0204081632653059e+000 2.8210163316596766e-021
-1.8979591836734695e+000 2.8193444843268289e-021
-1.7755102040816326e+000 2.8188239945621555e-021
-1.6530612244897960e+000 2.8184115221645084e-021
-1.5306122448979593e+000 2.9479684137950302e-021
-1.4081632653061225e+000 2.9441778377596031e-021
-1.2857142857142858e+000 2.9405088523543002e-021
-1.1632653061224489e+000 2.9367064235662611e-021
-1.0408163265306123e+000 2.9333341217522841e-021
-9.1836734693877542e-001 2.9299280585328941e-021
-7.9591836734693899e-001 2.9265965829675430e-021
-6.7346938775510212e-001 2.9240253424246399e-021
-5.5102040816326525e-001 2.9219304388993902e-021
-4.2857142857142883e-001 2.9214539689131784e-021
-3.0612244897959195e-001 2.9251916547343299e-021
-1.8367346938775508e-001 2.9424682380609310e-021
-6.1224489795918657e-002 3.0314983118685518e-021
6.1224489795918213e-002 3.9721989718476904e-021
1.8367346938775508e-001 2.7428141880810718e-020
3.0612244897959195e-001 1.1989238684776001e-018
4.2857142857142838e-001 7.9597490324729955e-017
5.5102040816326525e-001 6.1620750243809693e-015
6.7346938775510212e-001 5.2438094701977546e-013
7.9591836734693855e-001 4.7811991366330344e-011
9.1836734693877542e-001 4.3116737878579376e-009
1.0408163265306118e+000 1.1754077480145194e-007
1.1632653061224492e+000 5.9629032344956724e-007
1.2857142857142856e+000 1.9091832752765599e-006
1.4081632653061220e+000 5.4597200531290067e-006
1.5306122448979593e+000 1.5051016093828988e-005
1.6530612244897958e+000 4.0570498197704661e-005
1.7755102040816322e+000 1.0699801882934091e-004
1.8979591836734695e+000 2.7599473014347975e-004
2.0204081632653059e+000 6.9687111169590150e-004
2.1428571428571423e+000 1.7254110776726893e-003
2.2653061224489797e+000 4.1979092791191389e-003
2.3877551020408161e+000 1.0057262810527082e-002
2.5102040816326525e+000 2.8355124674177348e-002
2.6326530612244898e+000 1.2569664232923331e-002
2.7551020408163263e+000 2.8684749262018683e-002
2.8775510204081627e+000 4.9321873266719917e-003
3.0000000000000000e+000 9.2683142620539338e-315
