1.1356783919597990e-005 1.2899436531842485e-002
1.1457286432160804e-005 1.2014233680650575e-002
1.1557788944723619e-005 1.1186053343634692e-002
1.1658291457286432e-005 1.0411691708883631e-002
1.1758793969849246e-005 9.6880670526735043e-003
1.1859296482412061e-005 9.0122223247042291e-003
1.1959798994974875e-005 8.3813266313239182e-003
1.2060301507537688e-005 7.7926757204156939e-003
1.2160804020100503e-005 7.2436915739629249e-003
1.2261306532663317e-005 6.7319212140256957e-003
1.2361809045226130e-005 6.2550348254244168e-003
1.2462311557788946e-005 5.8108232942852720e-003
1.2562814070351759e-005 5.3971952561710484e-003
1.2663316582914573e-005 5.0121737411713760e-003
1.2763819095477388e-005 4.6538924963823490e-003
1.2864321608040201e-005 4.3205920589421331e-003
1.2964824120603015e-005 4.0106156454340946e-003
1.3065326633165830e-005 3.7224049162050930e-003
1.3165829145728644e-005 3.4544956661160691e-003
1.3266331658291457e-005 3.2055134865509745e-003
1.3366834170854272e-005 2.9741694372333581e-003
1.3467336683417086e-005 2.7592557605859557e-003
1.3567839195979899e-005 2.5596416660441925e-003
1.3668341708542715e-005 2.3742692069087081e-003
1.3768844221105528e-005 2.2021492679903270e-003
1.3869346733668342e-005 2.0423576784482475e-003
1.3969849246231157e-005 1.8940314608260123e-003
1.4070351758793970e-005 1.7563652243221487e-003
1.4170854271356784e-005 1.6286077077620825e-003
1.4271356783919599e-005 1.5100584755321003e-003
1.4371859296482413e-005 1.4000647678613465e-003
1.4472361809045226e-005 1.2980185052610864e-003
1.4572864321608041e-005 1.2033534456198502e-003
1.4673366834170855e-005 1.1155424913782918e-003
1.4773869346733668e-005 1.0340951433402937e-003
1.4874371859296483e-005 9.5855509699075824e-004
1.4974874371859297e-005 8.8849797666160849e-004
1.5075376884422111e-005 8.2352920249395545e-004
1.5175879396984926e-005 7.6328198486652350e-004
1.5276381909547739e-005 7.0741544078069827e-004
1.5376884422110553e-005 6.5561282659538792e-004
1.5477386934673366e-005 6.0757988147651148e-004
1.5577889447236180e-005 5.6304327595428801e-004
1.5678391959798997e-005 5.2174916005608672e-004
1.5778894472361810e-005 4.8346180559428895e-004
1.5879396984924624e-005 4.4796233732955870e-004
1.5979899497487437e-005 4.1504754789337356e-004
1.6080402010050251e-005 3.8452879153390610e-004
1.6180904522613064e-005 3.5623095194149435e-004
1.6281407035175881e-005 3.2999147960992428e-004
1.6381909547738695e-005 3.0565949439414277e-004
1.6482412060301508e-005 2.8309494913100893e-004
1.6582914572864322e-005 2.6216785039495020e-004
1.6683417085427135e-005 2.4275753266303585e-004
1.6783919597989949e-005 2.2475198236250913e-004
1.6884422110552766e-005 2.0804720846703936e-004
1.6984924623115579e-005 1.9254665649495080e-004
1.7085427135678393e-005 1.7816066294276653e-004
1.7185929648241206e-005 1.6480594736007853e-004
1.7286432160804020e-005 1.5240513943667902e-004
1.7386934673366833e-005 1.4088633862986125e-004
1.7487437185929650e-005 1.3018270400872090e-004
1.7587939698492464e-005 1.2023207213315376e-004
1.7688442211055277e-005 1.1097660091811115e-004
1.7788944723618091e-005 1.0236243755865787e-004
1.7889447236180904e-005 9.4339408708634135e-005
1.7989949748743718e-005 8.6860731215443018e-005
1.8090452261306535e-005 7.9882741815877949e-005
1.8190954773869348e-005 7.3364644293196402e-005
1.8291457286432162e-005 6.7268272684068353e-005
1.8391959798994975e-005 6.1557869205817301e-005
1.8492462311557789e-005 5.6199875649759342e-005
1.8592964824120602e-005 5.1162737055660627e-005
1.8693467336683419e-005 4.6416716545591983e-005
1.8793969849246233e-005 4.1933720252968676e-005
1.8894472361809046e-005 3.7687131334514858e-005
1.8994974874371860e-005 3.3651652099462407e-005
1.9095477386934673e-005 2.9803153331641826e-005
1.9195979899497487e-005 2.6118529916388124e-005
1.9296482412060304e-005 2.2575561915487261e-005
1.9396984924623117e-005 1.9152780259827349e-005
1.9497487437185931e-005 1.5829336251069659e-005
1.9597989949748744e-005 1.2584874080571029e-005
1.9698492462311558e-005 9.3994055859996670e-006
1.9798994974874371e-005 6.2531864735941124e-006
1.9899497487437185e-005 3.1265932367970562e-006
2.0000000000000002e-005 0.0000000000000000e+000
