0.0000000000000000e+000 5.4679563777223006e+007
1.0050251256281407e-007 2.1310241721718858e+003
2.0100502512562815e-007 1.1791261648758793e+001
3.0150753768844224e-007 7.8559542478560840e-001
4.0201005025125629e-007 5.9543842829422511e-001
5.0251256281407034e-007 4.6563740574406753e-001
6.0301507537688449e-007 2.0964134668127635e-001
7.0351758793969853e-007 9.4625820654645046e-002
8.0402010050251258e-007 5.0301664245087974e-002
9.0452261306532663e-007 2.6202309001000713e-002
1.0050251256281407e-006 1.4017965334095632e-002
1.1055276381909548e-006 7.4536192689773056e-003
1.2060301507537690e-006 4.0268367135812199e-003
1.3065326633165829e-006 2.1724542329167383e-003
1.4070351758793971e-006 1.1961324342946726e-003
1.5075376884422110e-006 6.5336078467040750e-004
1.6080402010050252e-006 3.6486987831602563e-004
1.7085427135678393e-006 2.0184354350416764e-004
1.8090452261306533e-006 1.1422214642217566e-004
1.9095477386934674e-006 6.3987806312295858e-005
2.0100502512562813e-006 3.6680423713904831e-005
2.1105527638190957e-006 2.0811923989684689e-005
2.2110552763819096e-006 1.2081667961128800e-005
2.3115577889447236e-006 6.9446028096595819e-006
2.4120603015075380e-006 4.0815212000331745e-006
2.5125628140703519e-006 2.3771474373454968e-006
2.6130653266331658e-006 1.4141870987234917e-006
2.7135678391959798e-006 8.3460630228282188e-007
2.8140703517587941e-006 5.0252490320642021e-007
2.9145728643216081e-006 3.0052059752473431e-007
3.0150753768844220e-006 1.8312539708103221e-007
3.1155778894472364e-006 1.1096750085542419e-007
3.2160804020100503e-006 6.8431814874893847e-008
3.3165829145728643e-006 4.2016492181706171e-008
3.4170854271356786e-006 2.6222251642425897e-008
3.5175879396984926e-006 1.6312834116899373e-008
3.6180904522613065e-006 1.0303248754382642e-008
3.7185929648241209e-006 6.4940488692772994e-009
3.8190954773869348e-006 4.1511234815189164e-009
3.9195979899497492e-006 2.6507855547281962e-009
4.0201005025125627e-006 1.7149179127077727e-009
4.1206030150753771e-006 1.1094471903809332e-009
4.2211055276381914e-006 7.2645532049440774e-010
4.3216080402010049e-006 4.7611727891341957e-010
4.4221105527638193e-006 3.1554814916209927e-010
4.5226130653266337e-006 2.0950764956482786e-010
4.6231155778894472e-006 1.4054568244876386e-010
4.7236180904522615e-006 9.4529679881417719e-011
4.8241206030150759e-006 6.4190180795064046e-011
4.9246231155778894e-006 4.3734332229424598e-011
5.0251256281407038e-006 3.0062331476160922e-011
5.1256281407035173e-006 2.0747518386717798e-011
5.2261306532663317e-006 1.4437196721731503e-011
5.3266331658291460e-006 1.0092577166947930e-011
5.4271356783919595e-006 7.1097076366717061e-012
5.5276381909547739e-006 5.0342260982858477e-012
5.6281407035175883e-006 3.5903023802549208e-012
5.7286432160804018e-006 2.5748980526068718e-012
5.8291457286432162e-006 1.8591812749538020e-012
5.9296482412060305e-006 1.3504716275005825e-012
6.0301507537688440e-006 9.8724303188676617e-013
6.1306532663316584e-006 7.2628945592941280e-013
6.2311557788944728e-006 5.3757285359934964e-013
6.3316582914572863e-006 4.0052782463073718e-013
6.4321608040201006e-006 3.0016468075515715e-013
6.5326633165829150e-006 2.2649197355932310e-013
6.6331658291457285e-006 1.7186493931197355e-013
6.7336683417085429e-006 1.3133080358572311e-013
6.8341708542713573e-006 1.0090540220263570e-013
6.9346733668341708e-006 7.8084982048345290e-014
7.0351758793969851e-006 6.0747906748584562e-014
7.1356783919597995e-006 4.7604116588384507e-014
7.2361809045226130e-006 3.7499280818206091e-014
7.3366834170854274e-006 2.9756369671820807e-014
7.4371859296482417e-006 2.3733753201777931e-014
7.5376884422110553e-006 1.9069827983573897e-014
7.6381909547738696e-006 1.5400254606809669e-014
7.7386934673366831e-006 1.2528668983017590e-014
7.8391959798994984e-006 1.0243737942701716e-014
7.9396984924623119e-006 8.4371715593624200e-015
8.0402010050251254e-006 6.9837594010420654e-015
8.1407035175879406e-006 5.8229406559710331e-015
8.2412060301507541e-006 4.8789462533307759e-015
8.3417085427135676e-006 4.1174908939803504e-015
8.4422110552763828e-006 3.4917491149745460e-015
8.5427135678391964e-006 2.9821157035598437e-015
8.6432160804020099e-006 2.5590404906377169e-015
8.7437185929648251e-006 2.2112324965700720e-015
8.8442211055276386e-006 1.9196520566060040e-015
8.9447236180904521e-006 1.6777752332381217e-015
9.0452261306532673e-006 1.4730794650861237e-015
9.1457286432160808e-006 1.3018033497323446e-015
9.2462311557788944e-006 1.1555416773828590e-015
9.3467336683417096e-006 1.0321479093264134e-015
9.4472361809045231e-006 9.2586657845518692e-016
9.5477386934673366e-006 8.3550096561657249e-016
9.6482412060301518e-006 7.5703217179417390e-016
9.7487437185929653e-006 6.8982374044197417e-016
9.8492462311557788e-006 6.3101541978310475e-016
9.9497487437185924e-006 5.8030068645692941e-016
1.0050251256281408e-005 5.3560604269942568e-016
1.0150753768844221e-005 4.9681767502539667e-016
1.0251256281407035e-005 4.6240558520481399e-016
1.0351758793969850e-005 4.3236647046979098e-016
1.0452261306532663e-005 4.0555215555710487e-016
1.0552763819095477e-005 3.8202047835270697e-016
1.0653266331658292e-005 3.6089593683774540e-016
1.0753768844221106e-005 3.4226788804940698e-016
1.0854271356783919e-005 3.2545868124210819e-016
1.0954773869346734e-005 3.1057153085650825e-016
1.1055276381909548e-005 2.9707457724485367e-016
1.1155778894472361e-005 2.8507450858329288e-016
1.1256281407035177e-005 2.7414850357191579e-016
1.1356783919597990e-005 2.6440078074494248e-016
1.1457286432160804e-005 2.5549124118536331e-016
1.1557788944723619e-005 2.4751839804617674e-016
1.1658291457286432e-005 2.4020577046804566e-016
1.1758793969849246e-005 2.3364457393286955e-016
1.1859296482412061e-005 2.2760788954837151e-016
1.1959798994974875e-005 2.2217902981717948e-016
1.2060301507537688e-005 2.1717016040707257e-016
1.2160804020100503e-005 2.1265666658788066e-016
1.2261306532663317e-005 2.0848188940220539e-016
1.2361809045226130e-005 2.0471359270726607e-016
1.2462311557788946e-005 2.0122024892787499e-016
1.2562814070351759e-005 1.9806248175173499e-016
1.2663316582914573e-005 1.9512922144574513e-016
1.2763819095477388e-005 1.9247451366389162e-016
1.2864321608040201e-005 1.9000409140576018e-016
1.2964824120603015e-005 1.8776600839432095e-016
1.3065326633165830e-005 1.8567991052135362e-016
1.3165829145728644e-005 1.8378843624599930e-016
